dataset,task_type,fingerprint_type,split_method,run_label,model_name,hyperparameters,train_size,val_size,test_size,train_roc_auc,train_pr_auc,train_accuracy,train_mae,train_rmse,train_r2,val_roc_auc,val_pr_auc,val_accuracy,val_mae,val_rmse,val_r2,test_roc_auc,test_pr_auc,test_accuracy,test_mae,test_rmse,test_r2
hiv,classification,morgan,butina_morgan,seed_3,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999033077890439,0.9956625288016443,0.9996641118812788,,,,0.7458381263612027,0.1819905377834384,0.9684904738641915,,,,0.8329332793310065,0.31905024945918736,0.9706816516002932,,,
hiv,classification,morgan,butina_morgan,seed_4,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999199944691349,0.996612332898956,0.9996641118812788,,,,0.7651236125126135,0.2791122275567163,0.9687347337567171,,,,0.781427052479684,0.2189692806841726,0.9653066210603469,,,
hiv,classification,morgan,random,seed_0,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999468166892092,0.9971046559545906,0.9997557177318391,,,,0.8273906252714331,0.4449407105798917,0.9665363947239863,,,,0.8616000227842332,0.4440699045411412,0.972391888590276,,,
hiv,classification,morgan,random,seed_1,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999233212468731,0.9963215622232167,0.999725182448319,,,,0.8436384564727758,0.38634876297757004,0.9684904738641915,,,,0.8543041139999313,0.46770401450388516,0.9709259711702908,,,
hiv,classification,morgan,random,seed_2,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999381622958654,0.9971098978337992,0.9997557177318391,,,,0.8199572987640458,0.46876551529490634,0.9697117733268197,,,,0.8677734171758166,0.47630714064145924,0.9714146103102859,,,
hiv,classification,morgan,random,seed_3,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999065970626484,0.9958628366655718,0.9996641118812788,,,,0.8180901025394537,0.46288403521462523,0.9692232535417684,,,,0.8300681596884129,0.47210574772672514,0.9704373320302956,,,
hiv,classification,morgan,random,seed_4,RandomForestClassifier,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",32749,4094,4093,0.9999080021217568,0.9958057391791886,0.9996335765977588,,,,0.8296762576750047,0.4171893047226871,0.9684904738641915,,,,0.8191173298710525,0.41861663596277154,0.9767896408502321,,,
lipophilicity,regression,atompair,bm_scaffold,deterministic,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.18974609253495556,0.24819339672581625,0.9375157031169178,,,,0.6090363863846321,0.7518998216183634,0.549373157445554,,,,0.5578629103726268,0.7182114910620795,0.38275739139249454
lipophilicity,regression,atompair,butina_atompair,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.18808187942756657,0.2469925032014513,0.9396709831840332,,,,0.6452502791247088,0.8314785756244163,0.34662779131914956,,,,0.6119326780930401,0.7502789866367479,0.33508876639393603
lipophilicity,regression,atompair,butina_atompair,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.18940917128596188,0.24919747810370974,0.9377241731961812,,,,0.6855870951086706,0.873073518920414,0.34486920196294213,,,,0.5910245798169529,0.7308590002403168,0.3758069981962958
lipophilicity,regression,atompair,butina_atompair,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.1893467978639029,0.24766354757486644,0.9391461151925317,,,,0.6024308268403176,0.7565967461308761,0.36317227946472774,,,,0.579629037780828,0.7388502509328039,0.4628989131589841
lipophilicity,regression,atompair,butina_atompair,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.1902491738642931,0.24851148431402764,0.9387707576706781,,,,0.6087145527403881,0.808768543079831,0.37613359086669473,,,,0.5714403281472173,0.705137591915106,0.4113731376482207
lipophilicity,regression,atompair,butina_atompair,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.18679178417632808,0.24527931504355613,0.9387654480647295,,,,0.6850353300641572,0.8640349657439553,0.3365574683203496,,,,0.6523235792957972,0.796495305399569,0.3571496454807853
lipophilicity,regression,atompair,butina_maccs,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.18660177539306044,0.2447603897372576,0.9406062336573271,,,,0.6732689189761171,0.8691327713383215,0.19433058995171804,,,,0.6006873609952587,0.7484902112884161,0.3855566351353299
lipophilicity,regression,atompair,butina_maccs,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.18672878535232057,0.24421945720848218,0.9399352091322499,,,,0.6645432956505397,0.8615991289740116,0.20823714058376264,,,,0.6131504612484355,0.7728997990271076,0.42476598781406205
lipophilicity,regression,atompair,butina_maccs,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.18652543643590289,0.24406426640028908,0.9404982996071509,,,,0.6706100115890252,0.8669685905773514,0.1983379026531783,,,,0.5920761603639146,0.7455204983114914,0.4283609657751949
lipophilicity,regression,atompair,butina_maccs,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.18685695311492692,0.24568789576165806,0.9396235219921794,,,,0.6677879292677692,0.8630971891720225,0.20548147492005897,,,,0.6118344408080809,0.7557108636701595,0.4179559579576487
lipophilicity,regression,atompair,butina_maccs,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.18713510005539796,0.24480877382886077,0.9394514686231813,,,,0.6681874348218002,0.8665395683691973,0.19913111650034587,,,,0.5922416671694463,0.7470189283697696,0.4710149474763071
lipophilicity,regression,atompair,butina_morgan,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.18784503604819722,0.24648309399316237,0.9402398321674944,,,,0.5866168192535005,0.7228295207873705,0.4669321497680188,,,,0.5728347568819298,0.7325688062225997,0.37984177150406884
lipophilicity,regression,atompair,butina_morgan,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.18758839417857773,0.24563949071458088,0.9411637759532826,,,,0.5834591443006893,0.7455194719692189,0.38287942850933154,,,,0.5649425680741894,0.7199131864234313,0.42029489249876884
lipophilicity,regression,atompair,butina_morgan,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.1886194374965342,0.24799824794388697,0.9374082781255055,,,,0.6162824827042089,0.7648678462137041,0.44401707447603866,,,,0.5901588262313503,0.7576103594715963,0.4273359889481384
lipophilicity,regression,atompair,butina_morgan,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.18908642481891885,0.24833354326122142,0.9387195435415712,,,,0.6205269023769541,0.7998861115269705,0.3569089696913438,,,,0.5733881494244591,0.7268953207376457,0.43344992949805317
lipophilicity,regression,atompair,butina_morgan,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.18668900767229712,0.24450940763564283,0.9401448718905787,,,,0.6224921720937456,0.8001875830102111,0.3960973963807898,,,,0.6239537571189744,0.7773958921511742,0.34448131476161914
lipophilicity,regression,atompair,random,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19320501684582894,0.2512084070847231,0.9374369326509633,,,,0.480790521022487,0.6199392767282493,0.586203869552719,,,,0.4700165638041583,0.627658159439009,0.6054283702550278
lipophilicity,regression,atompair,random,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19034611080273325,0.2477440637663855,0.9381207245363135,,,,0.48366647444906846,0.6520497520799302,0.5880220426243377,,,,0.5407751222719595,0.6967374429351189,0.5275251920717132
lipophilicity,regression,atompair,random,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19075228159949098,0.24880943841921985,0.9375678924405452,,,,0.4872019072140425,0.6365773480097242,0.5632321458249281,,,,0.5190952468702168,0.6739766173754008,0.600840459170865
lipophilicity,regression,atompair,random,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19036530536342763,0.2477164677025333,0.9377873944422329,,,,0.4892523277734447,0.6280657900166148,0.5972480149188941,,,,0.5534138918649428,0.7217964785011695,0.5373061812864668
lipophilicity,regression,atompair,random,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.1898289712855374,0.24891256311514195,0.9385281389764828,,,,0.5054578052897547,0.657337347560195,0.5485781424983844,,,,0.5166699542250153,0.6527644101757276,0.5646781258196043
lipophilicity,regression,maccs,bm_scaffold,deterministic,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.1958782203972033,0.2592299413150547,0.9318351058321108,,,,0.6342059826378902,0.7916706903449205,0.5004416444018587,,,,0.5253113258821777,0.6834707988918212,0.44102661781415986
lipophilicity,regression,maccs,butina_atompair,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19438972636076432,0.258594586344842,0.9338701463031812,,,,0.6093567061954702,0.7708635414801314,0.4384175299453903,,,,0.614767045727631,0.7415852768214143,0.35040854731747173
lipophilicity,regression,maccs,butina_atompair,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19527251551831312,0.2588785193171425,0.932791492951924,,,,0.6413584679526139,0.8208032156764115,0.42096544351950627,,,,0.5809552982788053,0.7218790313996734,0.39105152092529705
lipophilicity,regression,maccs,butina_atompair,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19497144852363446,0.25900800463983925,0.93344349607501,,,,0.5798830221330415,0.7263566822276671,0.4130611001838723,,,,0.6104925204513747,0.7672544601776778,0.42080870717102825
lipophilicity,regression,maccs,butina_atompair,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19491235113754363,0.2583411556361348,0.9338312158355742,,,,0.5840293519677069,0.7508495638136269,0.46228894431237433,,,,0.564777842618596,0.7079243560026319,0.4067113364632393
lipophilicity,regression,maccs,butina_atompair,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19268612706006003,0.2562239383243956,0.9331788263228957,,,,0.611723213637583,0.7769991910277934,0.46348507581153364,,,,0.6286166409057927,0.801267973116496,0.34942253571730497
lipophilicity,regression,maccs,butina_maccs,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.19333807330071243,0.2579431054182786,0.9340360821533777,,,,0.5913067446752709,0.766292457394913,0.3737125272553099,,,,0.5959293646276727,0.7395864969268432,0.4000879912768893
lipophilicity,regression,maccs,butina_maccs,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.19217821467146803,0.2565615599668809,0.9337108239252756,,,,0.5919599536689817,0.7715684848430259,0.3650586897409277,,,,0.6299743773411859,0.7805532114432041,0.41331741354528173
lipophilicity,regression,maccs,butina_maccs,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.19235390915213071,0.25632607103901206,0.9343693748930817,,,,0.593959302363496,0.7779474960930773,0.35451642177608744,,,,0.6121818639859463,0.7651009027994956,0.39793951012171025
lipophilicity,regression,maccs,butina_maccs,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.19371842353988336,0.2582387061205485,0.9332973745983022,,,,0.5877717659886486,0.7625473600580417,0.37981927130582915,,,,0.6084837633658216,0.7559307987324508,0.41761712328821843
lipophilicity,regression,maccs,butina_maccs,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.19285266987184493,0.2570960393434028,0.9332209204266942,,,,0.585068402835526,0.7613891296399985,0.3817018210368198,,,,0.6211446208400774,0.7808250420253927,0.42205347847893915
lipophilicity,regression,maccs,butina_morgan,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19261402885103918,0.25777451349456887,0.9346391808370237,,,,0.5785723584135739,0.7422438867129205,0.4379124226006412,,,,0.583830143619322,0.7490228920599944,0.35167040192221966
lipophilicity,regression,maccs,butina_morgan,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19507812340329309,0.2594585995767573,0.934357584190429,,,,0.5929788421525691,0.7725625798995386,0.3372963252159846,,,,0.5636912390336359,0.7017468951858399,0.44918232284904347
lipophilicity,regression,maccs,butina_morgan,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19330832425129038,0.2568765765414991,0.9328464953225375,,,,0.6237679565517072,0.8044772992000613,0.3849417713287927,,,,0.5779039747356521,0.739443248284491,0.4544710815601689
lipophilicity,regression,maccs,butina_morgan,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19622176229695618,0.25923047496729873,0.9332235491963594,,,,0.6156634648108861,0.8007171882983902,0.3555719401847791,,,,0.5585689135147553,0.7149469406008666,0.4519222448303478
lipophilicity,regression,maccs,butina_morgan,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.1932874175670953,0.2570314697403143,0.9338571632902676,,,,0.6228063636184724,0.802240054731905,0.39299541708136576,,,,0.5730628299031667,0.7413685128731973,0.4038317180555354
lipophilicity,regression,maccs,random,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19968670242629455,0.26367123270634807,0.931075251022706,,,,0.5053942785247953,0.6573019965309781,0.5348232250548448,,,,0.45735115422219547,0.6278258114198543,0.6052175562984766
lipophilicity,regression,maccs,random,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19492467042689315,0.2582286782405886,0.9327723933475701,,,,0.5001179497214384,0.6600617483688271,0.5778355659922275,,,,0.5342086396716557,0.6965460648809667,0.527784712761888
lipophilicity,regression,maccs,random,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19551162289388865,0.2597894961622106,0.9319359998431551,,,,0.4880186727054948,0.637260448750953,0.5622942660006585,,,,0.564931605139954,0.726993898970041,0.5355720080312341
lipophilicity,regression,maccs,random,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19289746424428672,0.2550649976518505,0.9340415618737347,,,,0.5058766065642984,0.6548241229464801,0.5621989968013343,,,,0.5361472116185996,0.7291326104099386,0.5278530106074626
lipophilicity,regression,maccs,random,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19410098406344167,0.25608768255268477,0.9349331012542909,,,,0.5034956634997086,0.662475223403537,0.5414937627429213,,,,0.5181439264447578,0.6757014793757018,0.5335476408133029
lipophilicity,regression,morgan,bm_scaffold,deterministic,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19005559329924018,0.25297254780866146,0.9350861703894772,,,,0.6295550364457427,0.7816984238834084,0.5129477355397662,,,,0.5600505354447145,0.7247703347950982,0.3714323618303904
lipophilicity,regression,morgan,butina_atompair,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.18880159644596411,0.2526445218288758,0.936878330654995,,,,0.6449526609052931,0.8127588042180163,0.3757164428611742,,,,0.5849414171461653,0.7204839822862859,0.38684995538556366
lipophilicity,regression,morgan,butina_atompair,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19062703922432236,0.2538296320174187,0.9353874536615339,,,,0.6381144014593203,0.8095254747542897,0.4367678660301767,,,,0.5953559331196414,0.7406300171515212,0.35900548156359435
lipophilicity,regression,morgan,butina_atompair,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.18870580011405083,0.25174553266641625,0.9371235991382593,,,,0.5721432335734642,0.7263585360254229,0.41305810422491607,,,,0.6471753454036279,0.8302331840453121,0.3218225316447306
lipophilicity,regression,morgan,butina_atompair,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.18809724652273777,0.2500461432370499,0.9380121919859815,,,,0.647675291699305,0.8332574262828609,0.33778123012931205,,,,0.5480857487724055,0.693579330605591,0.43051193655261066
lipophilicity,regression,morgan,butina_atompair,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.18867714421810527,0.25142000234644485,0.9356609939810444,,,,0.6521483281151179,0.8323253411731938,0.3843598875090136,,,,0.605858378978253,0.7676136288825773,0.40292511875534187
lipophilicity,regression,morgan,butina_maccs,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.18919497054087445,0.2514687024589013,0.9373059283653884,,,,0.6414900250540814,0.8280392970991249,0.26871524597053764,,,,0.5901414105671453,0.7615472822107916,0.36393228311554904
lipophilicity,regression,morgan,butina_maccs,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.18931263734267834,0.2512545866434202,0.9364248427534433,,,,0.6244435951529543,0.809025863078136,0.30191318715597826,,,,0.6104675526281915,0.7864350556774456,0.40444222818858666
lipophilicity,regression,morgan,butina_maccs,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.18773415766308632,0.2501125077536083,0.9375126941032436,,,,0.6216338507979478,0.8049243141530178,0.3089734788384967,,,,0.60907073544156,0.7818159220679969,0.3713459461731963
lipophilicity,regression,morgan,butina_maccs,seed_3,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.18886664131237713,0.25160984469719133,0.9366778702625649,,,,0.6387304699928108,0.8229290346954955,0.27771367233501976,,,,0.6123986201540093,0.7892134358967161,0.36520505798995573
lipophilicity,regression,morgan,butina_maccs,seed_4,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3328,456,416,,,,0.18875905072130095,0.25083223365344465,0.9364352493863958,,,,0.6203375454916549,0.8063127305196395,0.30658751539101836,,,,0.6331047049823701,0.817812985336809,0.36600155628015163
lipophilicity,regression,morgan,butina_morgan,seed_0,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19030377325017803,0.25331771547482246,0.9368797572768165,,,,0.5659753156904295,0.719978806450991,0.4711285129550731,,,,0.5838681886920783,0.743766199795619,0.36073850969665466
lipophilicity,regression,morgan,butina_morgan,seed_1,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.1887505391331944,0.2514991872876936,0.9383232347220456,,,,0.601108474294708,0.7621259195787407,0.355080504543162,,,,0.5826644123035726,0.7387250063912387,0.3896028871991424
lipophilicity,regression,morgan,butina_morgan,seed_2,RandomForestRegressor,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",3360,420,420,,,,0.19089586149856544,0.25424959131253677,0.9342129820582808,,,,0.6048363791264716,0.7728580658900599,0.43234020842932364,,,,0.5814874815026172,0.7565020014416439,0.4290103389955964
